Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
10.74,66.77,0.085,30209.62025,18386.62614,14920.48193
10.9,65.4,0.082,30950.88608,18908.20669,15244.33735
11.43,64.14,0.088,31509.87342,19232.82675,15504.57831
12.05,63.34,0.086,31898.73418,19659.57447,15799.51807
12.76,60.4,0.081,32621.77215,19896.65653,16065.54217
12.95,58.86,0.085,33089.62025,19903.95137,16215.90361
13.49,57.29,0.086,33162.53165,20097.26444,16400.96386
13.88,57.36,0.085,33290.12658,20345.28875,16360.48193
14.37,56.62,0.083,33502.78481,20629.78723,16447.22892
14.9,53.92,0.083,33697.21519,20626.13982,16499.27711
15.99,54.12,0.081,33861.26582,20793.92097,16794.21687
16.75,53.26,0.084,33934.17722,20954.40729,16846.26506
17.31,53.69,0.083,34061.77215,20961.70213,16927.22892
17.88,51.32,0.083,34037.46835,21038.29787,17037.10843
18.07,51.72,0.084,33964.55696,21147.72036,17135.42169
18.14,51.95,0.082,33885.56962,20571.42857,17071.80723
18.24,50.35,0.083,33691.13924,20239.51368,16886.74699
18.38,47.88,0.084,33964.55696,20115.50152,17054.45783
18.44,47.81,0.085,33928.10127,20122.79635,17054.45783
18.5,47.35,0.084,33764.05063,19940.42553,17060.24096
18.48,46.98,0.082,33788.35443,20305.16717,17025.54217
18.57,47.41,0.085,33915.94937,20170.21277,16886.74699
18.7,46.91,0.089,33563.5443,20166.56535,16794.21687
18.68,46.64,0.087,33800.50633,20086.32219,16736.38554
18.56,44.6,0.085,33381.26582,20089.9696,16626.50602
18.66,44.74,0.084,33120.0,20283.28267,16580.24096
18.65,44.77,0.082,33041.01266,20188.44985,16568.6747
18.94,45.04,0.085,32828.35443,20079.02736,16533.9759
19.02,44.17,0.087,32816.20253,20170.21277,16522.40964
19.04,44.84,0.085,32749.36709,20224.92401,16493.49398
19.1,45.61,0.084,32415.18987,20057.14286,16383.61446
19.2,45.74,0.084,32281.51899,20006.07903,16279.51807
19.3,45.14,0.083,32038.48101,19976.8997,16273.73494
19.44,44.84,0.085,31813.67089,19590.27356,16267.95181
19.48,45.8,0.089,31910.88608,19634.04255,16077.10843
19.45,46.27,0.084,31898.73418,19674.16413,15915.18072
19.44,45.37,0.088,31868.35443,19324.01216,15845.78313
19.23,45.0,0.084,31862.27848,19218.23708,16077.10843
19.01,45.33,0.085,31819.74684,19302.12766,16134.93976
18.88,48.4,0.085,32081.01266,19254.71125,16244.81928
18.67,48.4,0.086,32354.43038,19531.91489,16614.93976
18.63,46.43,0.086,33198.98734,20075.37994,17522.89157
18.63,45.56,0.084,34487.08861,20706.38298,19292.53012
18.47,45.36,0.088,36905.31646,22012.15805,22328.6747
18.28,46.9,0.09,39785.31646,23959.87842,23820.72289
17.89,50.04,0.085,41644.55696,25320.36474,24387.46988
17.7,51.71,0.086,42896.20253,25604.86322,24682.40964
17.62,54.94,0.087,43716.4557,25696.04863,25150.84337
17.08,57.21,0.085,43570.63291,25732.5228,25301.20482
16.8,57.84,0.084,43564.55696,25783.58663,25237.59036
16.83,57.98,0.086,43740.75949,25717.93313,25133.49398
16.65,58.05,0.085,43582.78481,25655.92705,25220.24096
16.33,59.85,0.084,43327.59494,25520.97264,25295.42169
16.44,60.55,0.086,43382.27848,25502.73556,25312.77108
16.28,62.28,0.084,43522.02532,25440.72948,25411.08434
16.06,64.55,0.083,43479.49367,25531.91489,25405.3012
16.03,65.96,0.083,43382.27848,25455.31915,25399.51807
15.78,67.09,0.085,42811.13924,25590.27356,25411.08434
15.84,66.59,0.083,42902.27848,25510.0304,25306.98795
15.98,65.22,0.084,43455.18987,25349.54407,25653.9759
15.77,66.72,0.088,43856.20253,25429.78723,25891.08434
15.15,71.7,0.088,43230.37975,25553.79939,25734.93976
14.53,74.1,0.085,42932.65823,25798.17629,25555.66265
14.06,75.2,0.083,42507.34177,25831.00304,25457.3494
13.79,74.0,0.084,42282.53165,25827.35562,25266.50602
13.92,73.1,0.085,42124.55696,25838.29787,24873.25301
13.09,71.4,0.09,41778.22785,25520.97264,24670.84337
12.7,73.3,0.086,41267.8481,25612.15805,24260.24096
13.02,74.1,0.086,40313.92405,25473.55623,24115.66265
13.22,74.0,0.089,39633.41772,24787.84195,24092.53012
13.4,73.4,0.085,39159.49367,24328.26748,23849.63855
13.2,68.09,0.085,39116.96203,24164.13374,23803.37349
12.67,67.42,0.087,38454.68354,23875.98784,23288.6747
12.8,68.22,0.086,37579.74684,23376.29179,22583.13253
12.65,71.6,0.085,36583.29114,22748.93617,22039.51807
12.38,73.9,0.084,35781.26582,22227.35562,21524.81928
12.14,76.5,0.085,35052.1519,21632.82675,20894.45783
11.85,76.6,0.085,33988.86076,21089.3617,20200.48193
11.89,75.3,0.086,32840.50633,20582.37082,19922.89157
12.03,70.1,0.086,31916.96203,19973.25228,19396.62651
12.21,69.99,0.085,31017.72152,19597.56839,19153.73494
12.1,71.7,0.085,30124.55696,19276.59574,18835.66265
11.57,72.0,0.084,29243.5443,18740.42553,17968.19277
11.42,69.69,0.091,28265.31646,18375.68389,17372.53012
11.27,70.9,0.085,27688.10127,17843.16109,17233.73494
11.14,72.8,0.088,27098.73418,17431.00304,17048.6747
10.68,74.0,0.087,26734.17722,16774.46809,16562.89157
10.55,73.2,0.087,25992.91139,16303.95137,16140.72289
10.4,72.9,0.085,25616.20253,16066.8693,15967.22892
10.65,71.2,0.086,25336.70886,15796.96049,15770.60241
10.8,71.4,0.088,24820.25316,15490.57751,15493.01205
10.61,72.5,0.085,24346.32911,15041.94529,15203.85542
9.9,76.1,0.083,23775.18987,14826.74772,15047.71084
9.62,76.8,0.083,23793.41772,14786.62614,14932.04819
10.01,76.5,0.086,23659.74684,14527.65957,15018.79518
10.19,75.8,0.087,23471.39241,14392.70517,14781.68675
10.12,74.4,0.085,23234.43038,14195.74468,14671.80723
10.11,74.8,0.083,23137.21519,13914.89362,14556.14458
9.96,76.1,0.088,22657.21519,13907.59878,14417.3494
9.75,76.5,0.086,22523.5443,13951.36778,14371.08434
9.81,76.0,0.092,22456.70886,13871.12462,14238.07229
9.98,75.1,0.084,22298.73418,13845.59271,14105.06024
9.91,76.1,0.084,22347.34177,13925.83587,14076.14458
9.53,76.5,0.082,22237.97468,13794.52888,14047.22892
9.16,76.9,0.084,22219.74684,13812.76596,14024.09639
9.06,77.0,0.086,22158.98734,13696.04863,14024.09639
9.21,76.7,0.081,22067.8481,13750.75988,14012.53012
9.25,75.4,0.09,22140.75949,13706.99088,14041.44578
9.14,75.0,0.087,22067.8481,13743.46505,14186.0241
9.23,74.9,0.082,21812.65823,13787.23404,14110.84337
9.52,74.2,0.073,21612.1519,13831.00304,13966.26506
9.67,73.2,0.077,21727.59494,13801.82371,14099.27711
9.54,72.0,0.077,21897.72152,14017.02128,14486.74699
10.03,70.4,0.076,21867.34177,13896.65653,14671.80723
10.12,69.3,0.078,22001.01266,14097.26444,14764.33735
10.33,69.0,0.075,22426.32911,14348.93617,14706.50602
10.57,68.23,0.076,22936.70886,14400.0,14851.08434
10.48,67.39,0.076,23374.17722,14746.50456,15198.07229
10.53,67.79,0.077,24261.26582,15596.35258,15469.87952
10.7,68.16,0.075,24662.27848,15454.10334,15250.12048
10.85,68.36,0.074,24917.46835,15534.3465,15169.15663
11.11,67.8,0.077,24795.94937,15705.77508,14862.6506
11.22,68.54,0.075,25117.97468,15775.07599,14972.53012
11.42,68.8,0.074,25446.07595,15993.92097,14891.56627
11.59,69.31,0.074,25093.67089,16168.99696,14585.06024
11.55,70.8,0.076,25245.56962,16329.48328,14243.85542
11.55,71.1,0.076,24996.4557,16271.12462,13359.03614
11.24,72.1,0.075,24710.88608,15698.48024,12497.3494
11.17,73.4,0.078,24528.60759,15618.23708,11797.59036
10.89,75.7,0.077,24309.87342,15490.57751,11421.68675
10.85,77.8,0.076,24692.65823,15592.70517,11479.51807
11.09,77.7,0.078,25640.50633,15982.97872,11658.79518
11.26,77.5,0.076,25865.31646,16489.9696,11994.21687
11.51,78.6,0.078,26728.10127,16854.71125,12104.09639
11.62,78.8,0.078,27116.96203,17182.97872,12329.63855
11.66,81.6,0.078,27572.65823,17354.40729,12659.27711
13.5,83.7,0.074,28496.20253,17711.8541,12902.16867
13.34,79.5,0.076,29201.01266,17974.46809,12954.21687
14.09,79.9,0.073,29705.31646,18525.22796,13335.90361
14.75,75.6,0.079,30112.40506,19024.92401,13717.59036
14.84,75.3,0.079,30701.77215,19137.99392,14290.12048
15.06,74.7,0.074,31783.29114,19338.60182,13515.18072
15.22,74.2,0.074,32147.8481,19969.60486,13515.18072
15.53,74.1,0.078,32372.65823,20297.87234,13948.91566
16.03,73.0,0.077,33010.63291,20564.13374,14290.12048
16.62,71.5,0.08,33411.64557,20797.56839,14556.14458
16.97,67.21,0.079,33484.55696,21067.4772,14637.10843
16.86,64.47,0.077,33399.49367,21326.44377,14799.03614
16.92,64.47,0.077,34256.20253,21516.10942,14914.6988
17.02,68.81,0.077,34675.44304,21651.06383,14984.09639
16.91,74.1,0.08,34857.72152,21899.08815,14978.31325
16.63,75.2,0.079,35544.3038,22106.99088,15018.79518
16.71,75.1,0.075,35914.93671,22092.40122,15047.71084
17.04,74.1,0.076,35702.27848,22220.06079,15215.42169
17.15,71.7,0.076,35246.58228,22147.11246,15099.75904
17.12,73.3,0.077,35562.53165,22143.46505,15273.25301
17.02,73.7,0.076,36151.89873,22209.11854,15591.3253
17.26,73.4,0.071,36571.13924,22446.20061,15706.98795
17.23,72.9,0.075,36838.48101,22165.34954,16481.92771
17.09,73.2,0.072,36613.67089,21220.66869,16950.36145
17.13,73.4,0.072,35665.82278,21260.79027,17002.40964
17.43,71.5,0.073,35805.56962,21016.41337,17054.45783
17.51,70.4,0.073,35823.79747,21056.53495,17094.93976
17.61,69.81,0.076,35501.77215,20720.97264,16967.71084
17.42,70.3,0.074,35331.64557,20476.59574,16909.87952
17.29,70.2,0.074,34991.39241,20443.769,16805.78313
17.05,71.6,0.072,35283.03797,20538.60182,16730.60241
16.86,72.9,0.072,35076.4557,20389.05775,16666.98795
16.93,73.0,0.074,35052.1519,20447.41641,16649.63855
16.88,73.3,0.075,34790.88608,21020.06079,16603.37349
16.83,73.6,0.073,34080.0,21600.0,16470.36145
16.84,73.6,0.074,33824.81013,21479.63526,16308.43373
16.7,72.4,0.071,33824.81013,21479.63526,16244.81928
16.64,71.9,0.072,33685.06329,21370.21277,16296.86747
16.8,73.0,0.074,33284.05063,21406.68693,16447.22892
16.66,72.9,0.072,33235.44304,21311.8541,16262.16867
16.55,72.8,0.072,33545.31646,21129.48328,16077.10843
16.52,73.6,0.072,33514.93671,21009.11854,15909.39759
16.6,73.4,0.072,33010.63291,20618.84498,16100.24096
16.47,73.7,0.073,33144.3038,20363.52584,16100.24096
16.51,74.8,0.07,33229.36709,20334.3465,16082.89157
16.4,74.4,0.073,32943.79747,20305.16717,16013.49398
16.38,73.9,0.073,33077.46835,20341.64134,16256.38554
16.39,74.1,0.072,32919.49367,20283.28267,16453.01205
16.3,74.3,0.069,33107.8481,20582.37082,16857.83133
16.21,75.8,0.073,34067.8481,21180.54711,17950.84337
16.06,76.8,0.07,35513.92405,21760.48632,19477.59036
16.03,77.6,0.072,37968.60759,23248.63222,22270.84337
15.92,77.6,0.067,41316.4557,25075.98784,23895.90361
15.88,78.6,0.073,43187.8481,26549.54407,24907.95181
15.82,79.1,0.074,43655.6962,26571.42857,25075.66265
15.74,79.4,0.078,44214.68354,26713.67781,25283.85542
15.67,79.6,0.07,44251.13924,26706.38298,25509.39759
15.55,79.5,0.074,44646.07595,26669.90881,25775.42169
15.53,80.1,0.066,44463.79747,26691.79331,25596.14458
15.45,80.9,0.074,44330.12658,26826.74772,25520.96386
15.39,81.7,0.071,44123.5443,26881.45897,25544.09639
15.29,82.3,0.074,44245.06329,26739.20973,25561.44578
15.26,82.3,0.072,44232.91139,26677.20365,25729.15663
15.12,82.0,0.069,43892.65823,26680.85106,25549.87952
15.12,82.4,0.073,43394.43038,26538.60182,25440.0
15.12,82.9,0.077,43461.26582,26607.90274,25486.26506
15.08,83.5,0.076,43424.81013,26407.29483,25393.73494
15.13,83.5,0.07,43594.93671,26600.6079,25619.27711
15.13,83.5,0.072,43801.51899,26772.03647,25573.01205
15.1,83.5,0.071,43716.4557,26812.15805,25596.14458
15.07,83.6,0.072,43467.34177,26695.44073,25636.62651
15.06,83.7,0.074,42920.50633,26516.71733,25700.24096
15.01,83.7,0.073,42647.08861,26283.28267,25642.40964
15.04,83.7,0.074,42373.67089,26316.10942,25422.6506
15.04,83.5,0.074,41972.65823,25947.72036,25191.3253
15.1,83.5,0.073,41352.91139,25867.4772,24919.51807
15.12,83.6,0.074,40848.60759,25491.79331,24688.19277
15.15,83.4,0.077,40070.88608,24875.37994,24156.14458
15.15,83.3,0.077,39305.31646,24452.27964,23791.80723
15.15,83.3,0.076,38946.83544,24149.54407,23658.79518
15.18,83.3,0.08,38649.11392,23919.75684,23334.93976
15.19,83.0,0.08,37676.96203,23354.40729,22854.93976
15.2,83.1,0.08,36771.64557,22697.87234,22282.40964
15.18,83.3,0.079,35671.89873,22147.11246,21744.57831
15.18,83.6,0.075,34553.92405,21384.80243,21235.66265
15.17,83.8,0.074,33721.51899,20841.33739,20882.89157
15.16,83.9,0.077,32876.96203,20246.80851,20356.62651
15.16,83.9,0.073,31983.79747,19652.27964,19784.09639
15.18,83.8,0.078,31035.94937,19163.52584,19234.6988
15.16,83.7,0.077,30325.06329,18769.60486,18783.61446
15.18,83.6,0.079,29401.51899,18284.49848,18413.49398
15.17,83.7,0.08,28556.96203,17748.32827,18118.55422
15.18,83.7,0.075,27639.49367,17412.76596,17661.68675
15.2,83.9,0.076,26740.25316,16920.36474,16921.44578
15.17,84.1,0.08,26661.26582,16562.91793,16701.68675
15.13,84.2,0.08,26065.82278,16034.04255,16308.43373
15.09,84.6,0.081,25731.64557,15771.42857,16013.49398
15.02,84.8,0.08,25160.50633,15614.58967,15643.37349
14.94,85.2,0.083,24631.89873,15078.41945,15475.66265
14.9,85.4,0.074,24431.39241,14593.31307,15290.60241
14.9,85.4,0.074,24012.1519,14534.95441,15325.3012
14.89,85.5,0.073,23787.34177,14348.93617,15192.28916
14.86,85.7,0.075,23580.75949,14093.61702,14937.83133
14.87,85.7,0.076,23453.16456,13816.41337,14827.95181
14.83,85.9,0.08,23441.01266,14137.38602,14706.50602
14.81,85.9,0.08,23258.73418,13841.94529,14585.06024
14.79,86.0,0.077,23204.05063,13666.8693,14376.86747
14.84,86.1,0.076,22754.43038,13535.56231,14070.36145
14.85,85.9,0.084,22353.41772,13520.97264,13937.3494
14.8,86.0,0.079,22499.24051,13495.44073,13972.04819
14.71,86.2,0.08,22450.63291,13630.39514,13995.18072
14.61,86.5,0.08,22444.55696,13572.03647,13960.48193
14.38,86.1,0.075,22395.94937,13582.97872,13867.95181
14.37,86.1,0.076,22237.97468,13739.81763,13914.21687
14.19,85.4,0.075,22316.96203,13604.86322,13769.63855
14.04,85.4,0.072,22286.58228,13458.96657,13642.40964
13.88,85.6,0.074,22183.29114,13542.85714,13659.75904
13.77,85.7,0.073,22086.07595,13440.72948,13682.89157
13.73,86.0,0.079,22049.62025,13305.77508,13706.0241
13.65,85.3,0.076,22177.21519,13422.4924,13688.6747
13.64,85.4,0.078,22566.07595,13608.51064,13734.93976
13.55,84.8,0.075,22517.46835,13765.34954,13920.0
13.71,85.0,0.078,22754.43038,13867.4772,14238.07229
13.75,84.6,0.072,22888.10127,13911.2462,14313.25301
13.54,84.7,0.075,23131.13924,14275.98784,14278.55422
13.5,86.1,0.077,24018.22785,14633.43465,14694.93976
13.37,85.0,0.071,24601.51899,15377.5076,14949.39759
13.32,85.9,0.075,24868.86076,15370.21277,14880.0
13.34,85.5,0.073,25166.58228,15413.98176,14781.68675
13.2,85.7,0.075,25367.08861,15789.66565,14486.74699
13.2,85.5,0.073,25683.03797,15778.7234,14434.6988
13.2,85.2,0.075,25512.91139,15734.95441,14376.86747
13.15,84.7,0.074,25421.77215,15705.77508,14365.3012
13.07,84.5,0.073,25488.60759,16154.40729,13798.55422
13.07,84.2,0.075,25482.53165,15961.09422,12913.73494
13.02,83.8,0.073,25093.67089,15413.98176,11907.46988
13.0,83.8,0.074,24735.18987,15275.37994,11138.31325
12.88,83.6,0.072,24303.79747,15176.8997,10930.12048
12.82,83.7,0.075,24540.75949,15217.02128,10768.19277
12.77,83.7,0.072,25257.72152,15388.44985,10964.81928
12.73,83.4,0.074,25579.74684,15906.38298,11097.83133
12.76,83.5,0.071,26041.51899,16603.03951,11415.90361
12.79,83.4,0.076,26764.55696,17004.25532,11849.63855
12.86,83.4,0.073,26910.37975,17303.34347,12040.48193
13.03,83.5,0.069,27530.12658,17551.36778,12404.81928
13.18,83.3,0.073,27991.89873,18335.56231,11913.25301
13.28,82.8,0.073,28168.10127,19192.70517,11624.09639
13.49,82.6,0.072,28563.03797,19758.05471,11733.9759
13.59,83.1,0.077,29292.1519,20009.72644,12138.79518
13.74,83.7,0.074,29784.3038,20294.22492,12202.40964
13.95,85.1,0.077,30057.72152,20341.64134,12283.37349
14.69,85.0,0.076,30616.70886,20713.67781,12613.01205
15.06,84.3,0.072,31534.17722,21078.41945,13069.87952
15.18,83.5,0.073,31716.4557,21443.16109,13254.93976
15.29,82.9,0.075,32299.74684,21636.47416,13376.38554
15.35,82.0,0.069,32901.26582,21964.74164,13515.18072
15.45,81.7,0.07,32913.41772,22012.15805,13659.75904
15.54,81.3,0.08,33235.44304,22019.45289,13740.72289
15.68,80.9,0.076,33764.05063,22271.12462,13786.98795
15.79,80.2,0.074,33952.40506,22588.44985,14041.44578
15.86,79.3,0.075,34231.89873,21767.78116,15764.81928
15.97,78.3,0.07,34432.40506,21457.75076,15886.26506
16.07,77.4,0.076,33976.70886,21012.76596,15880.48193
16.0,77.3,0.076,33782.27848,21217.02128,16204.33735
15.98,77.5,0.073,33575.6962,21249.84802,16389.39759
15.99,77.5,0.075,33387.34177,21089.3617,16372.04819
16.05,77.6,0.075,33198.98734,21052.88754,16192.77108
16.08,76.7,0.075,33089.62025,20917.93313,16366.26506
16.14,76.4,0.07,32943.79747,20837.68997,16256.38554
16.2,75.7,0.073,33381.26582,20852.27964,16458.79518
16.23,75.6,0.077,33521.01266,20491.18541,16505.06024
16.3,75.4,0.074,33715.44304,20750.15198,16320.0
16.38,74.4,0.074,33806.58228,20859.57447,16192.77108
16.35,73.5,0.075,33733.67089,20925.22796,16158.07229
16.42,74.1,0.071,33490.63291,20753.79939,16175.42169
16.49,73.6,0.072,33296.20253,20524.01216,16163.85542
16.44,73.5,0.074,32895.18987,20327.05167,16001.92771
16.41,73.7,0.072,33047.08861,20469.30091,15897.83133
16.42,73.9,0.074,33284.05063,20440.12158,15851.56627
16.44,73.8,0.074,33089.62025,20454.71125,15591.3253
16.48,73.2,0.071,32986.32911,20564.13374,15429.39759
16.49,72.6,0.069,33326.58228,20527.65957,15394.6988
16.55,71.8,0.074,32931.64557,20593.31307,15417.83133
16.47,71.8,0.073,32591.39241,20637.08207,15464.09639
16.58,71.6,0.073,32658.22785,20538.60182,15452.53012
16.61,71.1,0.071,32093.16456,20217.62918,15354.21687
16.5,71.0,0.073,32135.6962,20009.72644,15296.38554
16.53,71.2,0.071,32512.40506,19772.64438,15221.20482
16.55,71.3,0.07,32694.68354,19765.34954,15296.38554
16.46,72.0,0.072,32785.82278,20100.91185,15406.26506
16.43,71.9,0.069,32652.1519,20137.38602,15365.78313
16.37,72.2,0.071,32998.48101,20472.94833,15747.46988
16.37,72.2,0.068,33612.1519,20301.51976,16071.3253
16.33,72.5,0.071,34450.63291,20826.74772,17355.18072
16.21,73.2,0.073,35635.44304,21432.21884,19194.21687
16.07,74.0,0.072,37828.86076,22708.81459,21582.6506
15.96,74.3,0.073,40477.97468,24703.95137,23306.0241
15.82,74.8,0.071,42094.17722,25823.70821,23965.3012
15.73,75.3,0.074,42993.41772,26440.12158,24717.10843
15.63,75.8,0.073,43406.58228,26352.58359,24798.07229
15.52,76.3,0.067,43497.72152,26254.10334,24844.33735
15.43,76.9,0.073,43752.91139,26141.03343,24798.07229
15.34,77.5,0.072,43765.06329,26053.49544,24821.20482
15.29,77.9,0.065,43789.36709,25980.54711,25023.61446
15.24,78.0,0.065,43601.01266,25940.42553,25185.54217
14.99,78.8,0.073,43418.73418,26192.09726,25058.31325
14.77,79.3,0.071,43564.55696,26210.33435,25173.9759
14.5,79.8,0.072,43558.48101,25900.30395,25306.98795
14.27,80.6,0.073,43054.17722,25987.84195,25087.22892
14.0,81.7,0.074,42641.01266,25871.12462,24873.25301
13.86,82.3,0.073,42306.83544,25874.77204,24890.60241
13.76,82.7,0.071,42707.8481,25896.65653,25197.10843
13.65,83.3,0.073,43066.32911,25947.72036,25353.25301
13.65,83.6,0.071,42798.98734,25790.88146,25249.15663
13.57,83.5,0.074,42616.70886,25816.41337,25306.98795
13.42,83.9,0.073,42270.37975,25823.70821,24988.91566
13.32,84.2,0.071,41960.50633,25400.6079,24913.73494
13.2,84.5,0.072,41407.59494,25152.58359,24740.24096
13.09,84.9,0.07,41012.65823,25141.64134,24665.06024
13.07,85.0,0.07,40295.6962,24944.68085,24456.86747
13.0,85.1,0.068,39682.02532,24678.41945,24150.36145
12.95,85.5,0.069,39116.96203,24258.96657,24017.3494
12.97,85.6,0.071,38321.01266,24000.0,23508.43373
12.78,85.8,0.084,38290.63291,23529.48328,23184.57831
12.94,86.5,0.084,37567.59494,23186.62614,23051.56627
13.15,86.3,0.084,36850.63291,22862.00608,22854.93976
13.15,86.4,0.085,36218.73418,22603.03951,22733.49398
13.07,86.3,0.084,35744.81013,22044.9848,22155.18072
13.12,86.7,0.084,34365.56962,21103.95137,21125.78313
13.18,86.5,0.083,33715.44304,20633.43465,20530.12048
13.27,86.5,0.086,32816.20253,20031.61094,19963.37349
13.19,86.1,0.087,32026.32911,19561.09422,19564.33735
13.22,86.0,0.086,31127.08861,19024.92401,19194.21687
13.24,85.8,0.088,29869.36709,18871.73252,19003.37349
13.32,85.5,0.084,29122.02532,18328.26748,18540.72289
13.54,85.2,0.084,28654.17722,17865.04559,17898.79518
13.56,84.6,0.085,28095.18987,17558.66261,17546.0241
13.97,84.4,0.085,27609.11392,17048.02432,17181.68675
